sample_id,duration_wpau,duration_wopau,mean_speed_wpau_m1,mean_speed_wopau_m1,mean_speed_wpau_m2,mean_speed_wopau_m2,amount_phones,amount_silences
DR6_EJL0_SI962,2.6025,2.6025,15.754082612872239,15.867640655991487,16.254656281747376,15.867640655991485,41,3
DR6_EJL0_SX152,2.246125,2.246125,16.91802548834103,16.91802548834103,16.91802548834103,16.91802548834103,38,2
DR6_EJL0_SX242,2.3608125,2.3608125,12.707489476610276,12.707489476610279,12.707489476610279,12.707489476610279,30,2
DR6_EJL0_SX332,2.695625,2.695625,14.838859262694179,14.838859262694182,14.838859262694182,14.838859262694182,40,2
DR6_EJL0_SX422,2.71275,2.71275,14.745184775596718,14.745184775596721,14.74518477559672,14.74518477559672,40,2
DR6_EJL0_SX62,2.2846875,2.2846875,18.820954725755712,18.820954725755715,18.820954725755715,18.820954725755715,43,2
DR6_ESJ0_SA1,2.74825,2.74825,13.826980805967434,13.979261030510655,14.34713632078725,13.979261030510655,38,3
DR6_ESJ0_SA2,2.1145625,2.1145625,14.187331894895516,14.187331894895516,14.187331894895518,14.187331894895518,30,2
DR6_ESJ0_SI2039,4.25175,4.25175,11.995060857294055,13.377487786484801,13.639791468572739,13.377487786484801,51,3
DR6_ESJ0_SI2257,1.935,1.935,16.020671834625322,16.020671834625322,16.020671834625322,16.020671834625322,31,2
DR6_ESJ0_SI997,3.384875,3.384875,15.657889877765058,15.657889877765056,15.657889877765056,15.657889877765056,53,2
DR6_ESJ0_SX187,1.3608125,1.3608125,15.431957010976898,15.431957010976898,15.431957010976898,15.431957010976898,21,2
DR6_ESJ0_SX277,2.005625,2.005625,10.470551573698971,10.977522216414012,12.023000522739157,10.977522216414012,21,4
DR6_ESJ0_SX367,2.3699375,2.3699375,13.080513726627814,13.263805321567053,13.69167000935954,13.263805321567053,31,3
DR6_ESJ0_SX7,1.755125,1.755125,15.953279680934406,15.953279680934406,15.953279680934408,15.953279680934408,28,2
DR6_ESJ0_SX97,1.8,1.8,15.0,15.382971904711036,15.952711604885517,15.382971904711036,27,3
DR6_HXS0_SA1,3.872875,3.872875,10.070038408159313,10.330783748882487,10.86056753087646,10.330783748882487,39,4
DR6_HXS0_SA2,2.5004375,2.5004375,12.797760391931412,12.797760391931412,12.797760391931412,12.797760391931412,32,2
DR6_HXS0_SI1075,3.202125,3.202125,11.242534254596556,12.109744560075686,12.446126353411122,12.109744560075686,36,3
DR6_HXS0_SI2302,4.8349375,4.8349375,12.616502281570341,13.127101546738404,13.557498318762613,13.127101546738402,61,4
DR6_HXS0_SI2335,1.8590625,1.8590625,13.447638258530844,13.447638258530846,13.447638258530846,13.447638258530846,25,2
DR6_HXS0_SX175,3.97475,3.97475,13.837348260896913,14.026363187172254,14.536412757614881,14.026363187172253,55,4
DR6_HXS0_SX265,2.49625,2.49625,13.620430645968954,13.620430645968954,13.620430645968955,13.620430645968955,34,2
DR6_HXS0_SX355,2.5225,2.5225,13.082259663032707,13.178913738019169,13.578274760383387,13.178913738019169,33,3
DR6_HXS0_SX445,2.07125,2.07125,14.0012070006035,14.32762081210437,14.821676702176935,14.32762081210437,29,3
DR6_HXS0_SX85,2.356875,2.356875,14.001591089896579,14.132762312633837,14.561027837259102,14.132762312633837,33,3
DR6_JDM2_SA1,3.3649375,3.3649375,10.995746577759617,11.199818381323546,11.502516175413371,11.199818381323544,37,3
DR6_JDM2_SA2,2.8146875,2.8146875,12.079493727101145,12.237644253481205,12.597574966818888,12.237644253481205,34,3
DR6_JDM2_SI1582,2.1320625,2.1320625,13.132823263858354,13.399934196751712,13.878503275207132,13.399934196751712,28,3
DR6_JDM2_SI1964,2.76875,2.76875,12.641083521444695,13.086252424461943,14.20793120370154,13.086252424461941,35,5
DR6_JDM2_SI2212,2.5861875,2.5861875,10.826747867275671,11.898754349154075,12.323709861623863,11.898754349154073,28,3
DR6_JDM2_SX142,3.0648125,3.0648125,13.051369374146054,13.051369374146052,13.051369374146052,13.051369374146052,40,2
DR6_JDM2_SX232,3.2310625,3.2310625,13.308315763003655,13.463533003268038,13.77663842194869,13.463533003268038,43,3
DR6_JDM2_SX322,2.257625,2.257625,14.174187475776534,14.174187475776534,14.174187475776534,14.174187475776534,32,2
DR6_JDM2_SX412,2.7760625,2.7760625,15.849787243622936,15.849787243622936,15.849787243622938,15.849787243622938,44,2
DR6_JDM2_SX52,2.77625,2.77625,15.128320576316973,15.128320576316971,15.12832057631697,15.12832057631697,42,2
DR6_JRK0_SA1,3.2199375,3.2199375,11.801471301849803,11.980531636091353,12.295808784409546,11.980531636091353,38,3
DR6_JRK0_SA2,2.48375,2.48375,12.481127327629592,12.930135557872784,13.347236704900938,12.930135557872786,31,3
DR6_JRK0_SI1662,1.41825,1.41825,12.69169751454257,12.69169751454257,12.69169751454257,12.69169751454257,18,2
DR6_JRK0_SI2103,1.2449375,1.2449375,12.048797630403133,12.048797630403135,12.048797630403135,12.048797630403135,15,2
DR6_JRK0_SI880,4.061875,4.061875,12.801969533774427,12.888234838509797,13.136085508481138,12.888234838509797,52,3
DR6_JRK0_SX160,3.473125,3.473125,12.668706136404534,12.668706136404532,12.668706136404532,12.668706136404532,44,2
DR6_JRK0_SX250,2.7821875,2.7821875,13.658317421094013,13.658317421094011,13.65831742109401,13.65831742109401,38,2
DR6_JRK0_SX340,2.436875,2.436875,12.310848935624518,12.310848935624518,12.310848935624518,12.310848935624518,30,2
DR6_JRK0_SX430,3.56,3.56,12.640449438202246,12.766862898077878,13.050570962479611,12.766862898077878,45,3
DR6_JRK0_SX70,0.739375,0.739375,17.582417582417584,17.58241758241758,17.58241758241758,17.58241758241758,13,2
DR6_KES0_SA1,3.025,3.025,12.561983471074381,12.693375644585483,13.027411845758785,12.693375644585485,38,3
DR6_KES0_SA2,2.449125,2.449125,12.657581789414587,12.964608709289557,13.382821893460187,12.964608709289557,31,3
DR6_KES0_SI1253,2.8684375,2.8684375,14.293496023531974,14.293496023531976,14.293496023531976,14.293496023531976,41,2
DR6_KES0_SI1883,3.5029375,3.5029375,10.848038253608578,10.848038253608578,10.848038253608578,10.848038253608578,38,2
DR6_KES0_SI623,3.93025,3.93025,12.976273773932956,13.241809064797238,13.501452379793262,13.241809064797236,51,3
DR6_KES0_SX173,3.4783125,3.4783125,13.224803694320162,13.224803694320164,13.224803694320165,13.224803694320165,46,2
DR6_KES0_SX263,2.13,2.13,13.145539906103288,13.145539906103284,13.145539906103284,13.145539906103284,28,2
DR6_KES0_SX353,3.30925,3.30925,9.065498224673265,9.950042494973152,10.613378661304695,9.950042494973152,30,4
DR6_KES0_SX443,2.4465,2.4465,12.262415695892091,12.26241569589209,12.26241569589209,12.26241569589209,30,2
DR6_KES0_SX83,2.2855,2.2855,15.751476700940714,16.10332969890128,16.55064441275965,16.10332969890128,36,3
DR6_KLC1_SA1,2.99625,2.99625,12.015018773466833,12.139093782929399,12.476290832455215,12.1390937829294,36,3
DR6_KLC1_SA2,2.357625,2.357625,13.148825619002173,13.148825619002176,13.148825619002176,13.148825619002176,31,2
DR6_KLC1_SI1048,4.3574375,4.3574375,12.851589953958033,14.01861847766565,14.519283423296566,14.018618477665651,56,4
DR6_KLC1_SI1678,1.120375,1.120375,10.710699542563875,10.710699542563875,10.710699542563875,10.710699542563875,12,2
DR6_KLC1_SI2308,1.563625,1.563625,14.709409225357742,14.851884736459759,15.497618855436269,14.851884736459757,23,3
DR6_KLC1_SX148,2.51625,2.51625,14.704421261798311,15.082802547770703,15.490445859872613,15.082802547770704,37,3
DR6_KLC1_SX238,2.155,2.155,17.169373549883993,17.489955093358546,17.962656582368233,17.489955093358542,37,3
DR6_KLC1_SX328,2.95625,2.95625,14.88372093023256,14.883720930232556,14.883720930232556,14.883720930232556,44,2
DR6_KLC1_SX418,3.216875,3.216875,12.123567126481445,13.147914032869783,13.485040033712599,13.147914032869782,39,3
DR6_KLC1_SX58,3.46875,3.46875,15.567567567567568,15.81056599630355,16.103354255494356,15.81056599630355,54,3
DR6_KLN0_SA1,3.1204375,3.1204375,11.536843791936226,11.753902662993573,12.406897255382104,11.753902662993573,36,4
DR6_KLN0_SA2,2.4203125,2.4203125,13.221433182698515,13.221433182698515,13.221433182698515,13.221433182698515,32,2
DR6_KLN0_SI1598,3.1920625,3.1920625,14.097468329645801,14.248961013259448,14.56560459133188,14.248961013259448,45,3
DR6_KLN0_SI2228,2.032875,2.032875,13.281682346430546,13.473053892215573,13.972055888223558,13.473053892215573,27,3
DR6_KLN0_SI968,3.562875,3.562875,12.9109216573694,13.010429556301927,13.293264981438925,13.010429556301926,46,3
DR6_KLN0_SX158,1.855625,1.855625,15.089255641630178,15.089255641630178,15.089255641630176,15.089255641630176,28,2
DR6_KLN0_SX248,2.02175,2.02175,13.354766909855323,13.354766909855323,13.354766909855323,13.354766909855323,27,2
DR6_KLN0_SX338,2.8375,2.8375,11.982378854625551,12.091575905756834,12.44721049122027,12.091575905756835,34,3
DR6_KLN0_SX428,3.154125,3.154125,13.315895850671739,14.362657091561937,14.704625117551506,14.362657091561937,42,3
DR6_KLN0_SX68,2.3484375,2.3484375,13.62608117099135,13.626081170991352,13.626081170991352,13.626081170991352,32,2
DR6_LAG0_SA1,3.09875,3.09875,11.940298507462687,12.121212121212121,12.448812448812449,12.121212121212121,37,3
DR6_LAG0_SA2,2.689375,2.689375,11.526841738322101,11.526841738322101,11.5268417383221,11.5268417383221,31,2
DR6_LAG0_SI1464,4.8050625,4.8050625,13.31928564925014,13.31928564925014,13.31928564925014,13.31928564925014,64,2
DR6_LAG0_SI2094,1.818125,1.818125,9.350292196631145,9.350292196631145,9.350292196631145,9.350292196631145,17,2
DR6_LAG0_SI834,4.0801875,4.0801875,16.66590077049155,16.847842918641025,17.095605314503395,16.847842918641025,68,3
DR6_LAG0_SX114,2.785625,2.785625,13.282477002468028,13.282477002468028,13.282477002468028,13.282477002468028,37,2
DR6_LAG0_SX204,2.481875,2.481875,12.893477713422312,12.893477713422312,12.893477713422312,12.893477713422312,32,2
DR6_LAG0_SX24,2.0865,2.0865,9.10615863886892,9.10615863886892,9.10615863886892,9.10615863886892,19,2
DR6_LAG0_SX294,2.71875,2.71875,9.563218390804598,9.729173488002246,10.103372468310024,9.729173488002246,26,3
DR6_LAG0_SX384,2.2575,2.2575,10.18826135105205,10.18826135105205,10.18826135105205,10.18826135105205,23,2
DR6_MDB0_SA1,2.4000625,2.4000625,14.582953568917475,14.913845908013526,15.339955791099628,14.913845908013526,35,3
DR6_MDB0_SA2,1.940625,1.940625,14.943639291465377,14.943639291465377,14.943639291465377,14.943639291465377,29,2
DR6_MDB0_SI1358,3.30825,3.30825,17.53192775636666,17.53192775636666,17.53192775636666,17.53192775636666,58,2
DR6_MDB0_SI1617,1.19,1.19,16.80672268907563,16.806722689075634,16.806722689075634,16.806722689075634,20,2
DR6_MDB0_SI987,4.005,4.005,15.230961298377029,15.66512583461736,15.921931176168464,15.665125834617358,61,3
DR6_MDB0_SX177,1.340875,1.340875,17.89876013796961,17.89876013796961,17.89876013796961,17.89876013796961,24,2
DR6_MDB0_SX267,2.714125,2.714125,12.527057523142817,13.501439491710514,13.89854065323141,13.501439491710514,34,3
DR6_MDB0_SX357,2.9668125,2.9668125,11.797172891782004,13.029922285820652,13.402205779701243,13.029922285820652,35,3
DR6_MDB0_SX447,1.593125,1.593125,15.064731267163594,15.064731267163593,15.064731267163591,15.064731267163591,24,2
DR6_MDB0_SX87,1.711875,1.711875,18.69295363271267,18.69295363271267,18.69295363271267,18.69295363271267,32,2
DR6_MJU0_SA1,3.015,3.015,12.603648424543946,12.832418742085268,13.170113972140143,12.83241874208527,38,3
DR6_MJU0_SA2,2.575625,2.575625,12.424168891045863,12.623274161735702,13.017751479289942,12.623274161735702,32,3
DR6_MJU0_SI1389,4.5565625,4.5565625,14.265139565187573,14.265139565187573,14.265139565187573,14.265139565187573,65,2
DR6_MJU0_SI2019,1.5925,1.5925,11.30298273155416,11.30298273155416,11.30298273155416,11.30298273155416,18,2
DR6_MJU0_SI759,3.00125,3.00125,10.995418575593503,10.995418575593504,10.995418575593503,10.995418575593503,33,2
DR6_MJU0_SX129,2.36625,2.36625,11.833069202324353,11.833069202324353,11.833069202324353,11.833069202324353,28,2
DR6_MJU0_SX219,2.768125,2.768125,14.450214495371416,14.450214495371416,14.450214495371414,14.450214495371414,40,2
DR6_MJU0_SX309,3.0975,3.0975,13.559322033898304,13.559322033898304,13.559322033898303,13.559322033898303,42,2
DR6_MJU0_SX39,2.5803125,2.5803125,15.88954826208066,15.88954826208066,15.88954826208066,15.88954826208066,41,2
DR6_MJU0_SX399,2.26125,2.26125,13.266998341625207,13.266998341625206,13.266998341625206,13.266998341625206,30,2
DR6_PAD0_SA1,3.556875,3.556875,10.68353540678264,10.878122092607173,11.164388463465256,10.878122092607175,38,3
DR6_PAD0_SA2,2.655,2.655,12.8060263653484,12.806026365348403,12.806026365348403,12.806026365348403,34,2
DR6_PAD0_SI1346,2.512125,2.512125,15.126635816290987,15.126635816290985,15.126635816290987,15.126635816290987,38,2
DR6_PAD0_SI1976,2.2625,2.2625,10.16574585635359,12.181800125790328,12.711443609520344,12.18180012579033,23,3
DR6_PAD0_SI716,3.805625,3.805625,16.028904582033174,16.028904582033178,16.028904582033178,16.028904582033178,61,2
DR6_PAD0_SX176,3.745,3.745,13.35113484646195,13.35113484646195,13.351134846461948,13.351134846461948,50,2
DR6_PAD0_SX266,2.1370625,2.1370625,14.03796098616676,14.598096164958484,15.571302575955716,14.598096164958482,30,4
DR6_PAD0_SX356,2.65375,2.65375,12.435233160621761,12.587612644829067,12.969055452248128,12.587612644829067,33,3
DR6_PAD0_SX446,2.534625,2.534625,16.175962913646003,16.175962913646003,16.175962913646003,16.175962913646003,41,2
DR6_PAD0_SX86,2.12,2.12,14.150943396226415,14.150943396226412,14.150943396226412,14.150943396226412,30,2
DR6_PGR1_SA1,2.575625,2.575625,13.977190002426596,14.34977578475336,14.748380667663175,14.34977578475336,36,3
DR6_PGR1_SA2,2.1675,2.1675,13.84083044982699,13.84083044982699,13.84083044982699,13.84083044982699,30,2
DR6_PGR1_SI1269,1.458125,1.458125,12.3446206600943,12.344620660094298,12.344620660094298,12.344620660094298,18,2
DR6_PGR1_SI1499,4.0075,4.0075,13.973799126637553,14.170488692076544,14.423533133006483,14.170488692076546,56,3
DR6_PGR1_SI2129,2.499375,2.499375,14.403600900225056,15.142751984857247,15.563383984436614,15.142751984857247,36,3
DR6_PGR1_SX149,3.139375,3.139375,14.015528568584513,14.015528568584514,14.015528568584514,14.015528568584514,44,2
DR6_PGR1_SX239,2.368125,2.368125,13.93507521773555,13.93507521773555,13.93507521773555,13.93507521773555,33,2
DR6_PGR1_SX329,3.3543125,3.3543125,14.906184203171291,14.90618420317129,14.906184203171291,14.906184203171291,50,2
DR6_PGR1_SX419,2.6145625,2.6145625,13.004087681973562,13.004087681973562,13.004087681973562,13.004087681973562,34,2
DR6_PGR1_SX59,1.54375,1.54375,14.898785425101215,14.898785425101215,14.898785425101215,14.898785425101215,23,2
DR6_RJB0_SA1,2.878875,2.878875,12.504884720593983,12.680521310320538,13.032758013384997,12.680521310320536,36,3
DR6_RJB0_SA2,2.25,2.25,12.444444444444445,12.630391880462366,13.081477304764592,12.630391880462366,28,3
DR6_RJB0_SI1427,2.4125,2.4125,16.580310880829014,16.580310880829014,16.580310880829014,16.580310880829014,40,2
DR6_RJB0_SI1470,1.148375,1.148375,14.803526722542724,14.803526722542724,14.803526722542722,14.803526722542722,17,2
DR6_RJB0_SI1794,1.496875,1.496875,10.020876826722338,10.020876826722338,10.020876826722338,10.020876826722338,15,2
DR6_RJB0_SX167,3.388875,3.388875,15.049242005090184,15.049242005090186,15.049242005090187,15.049242005090187,51,2
DR6_RJB0_SX257,1.5024375,1.5024375,15.974042181455134,15.974042181455136,15.974042181455136,15.974042181455136,24,2
DR6_RJB0_SX347,3.6650625,3.6650625,15.279412015484047,15.279412015484045,15.279412015484045,15.279412015484045,56,2
DR6_RJB0_SX437,3.418125,3.418125,13.457670506491132,13.860640301318266,14.463276836158192,13.860640301318266,46,4
DR6_RJB0_SX77,2.66,2.66,15.789473684210526,15.789473684210526,15.789473684210526,15.789473684210526,42,2
DR6_RMB0_SA1,3.1066875,3.1066875,12.553563884362363,12.63336910088474,12.957301641933066,12.63336910088474,39,3
DR6_RMB0_SA2,2.48325,2.48325,13.289036544850498,13.289036544850497,13.289036544850497,13.289036544850497,33,2
DR6_RMB0_SI1581,2.3763125,2.3763125,15.149522632229557,15.149522632229557,15.149522632229557,15.149522632229557,36,2
DR6_RMB0_SI2211,2.4716875,2.4716875,12.54203858699775,12.54203858699775,12.54203858699775,12.54203858699775,31,2
DR6_RMB0_SI951,2.4320625,2.4320625,14.391077531930204,14.391077531930204,14.391077531930204,14.391077531930204,35,2
DR6_RMB0_SX141,3.1258125,3.1258125,14.716173794813349,14.716173794813349,14.716173794813349,14.716173794813349,46,2
DR6_RMB0_SX231,1.050125,1.050125,9.52267587192001,9.522675871920008,9.522675871920008,9.522675871920008,10,2
DR6_RMB0_SX321,3.155375,3.155375,13.627540308204255,14.479638009049774,14.816373776702095,14.479638009049774,43,3
DR6_RMB0_SX411,2.62125,2.62125,14.115402956604674,14.115402956604674,14.115402956604674,14.115402956604674,37,2
DR6_RMB0_SX51,2.22475,2.22475,17.530059557253626,17.825515625892702,18.282580129120724,17.825515625892702,39,3
DR6_RXB0_SA1,3.411875,3.411875,11.430664956951823,11.506334015599935,11.801368221128138,11.506334015599935,39,3
DR6_RXB0_SA2,2.6475,2.6475,12.464589235127479,12.464589235127477,12.464589235127477,12.464589235127477,33,2
DR6_RXB0_SI1585,1.974125,1.974125,17.222820236813778,17.222820236813778,17.222820236813778,17.222820236813778,34,2
DR6_RXB0_SI2215,4.401375,4.401375,14.540910510919884,14.540910510919884,14.540910510919884,14.540910510919884,64,2
DR6_RXB0_SI955,3.868375,3.868375,13.700843377387146,14.096447628704889,14.362418338680452,14.096447628704889,53,3
DR6_RXB0_SX145,2.403125,2.403125,15.812743823146944,15.812743823146944,15.812743823146944,15.812743823146944,38,2
DR6_RXB0_SX235,2.410625,2.410625,12.859735545760953,12.859735545760953,12.859735545760955,12.859735545760955,31,2
DR6_RXB0_SX325,2.3340625,2.3340625,11.139376087829696,11.139376087829696,11.139376087829698,11.139376087829698,26,2
DR6_RXB0_SX415,2.4316875,2.4316875,13.982059783586502,13.982059783586502,13.982059783586502,13.982059783586502,34,2
DR6_RXB0_SX55,2.8230625,2.8230625,14.523234962031482,14.523234962031482,14.523234962031482,14.523234962031482,41,2
DR6_SAT1_SA1,3.07375,3.07375,11.386742578283854,11.487179487179487,11.815384615384614,11.487179487179487,35,3
DR6_SAT1_SA2,2.4454375,2.4454375,13.08559306872492,13.08559306872492,13.08559306872492,13.08559306872492,32,2
DR6_SAT1_SI1073,2.855625,2.855625,11.205953162617641,11.321922957852372,11.675733050285258,11.321922957852372,32,3
DR6_SAT1_SI1703,2.3245,2.3245,13.336201333620133,13.336201333620133,13.336201333620133,13.336201333620133,31,2
DR6_SAT1_SI2333,2.327125,2.327125,14.180587634957297,14.180587634957297,14.180587634957297,14.180587634957297,33,2
DR6_SAT1_SX173,3.4886875,3.4886875,13.472115229581325,13.553212579976572,13.841578805082456,13.553212579976572,47,3
DR6_SAT1_SX263,2.058375,2.058375,12.631323252565739,12.631323252565736,12.631323252565737,12.631323252565737,26,2
DR6_SAT1_SX353,2.47625,2.47625,11.71125694093892,11.71125694093892,11.71125694093892,11.71125694093892,29,2
DR6_SAT1_SX443,2.5330625,2.5330625,10.659034271756026,10.659034271756028,10.659034271756028,10.659034271756028,27,2
DR6_SAT1_SX83,2.42125,2.42125,14.455343314403716,14.455343314403716,14.455343314403715,14.455343314403715,35,2
DR6_SBK0_SA1,3.204375,3.204375,11.234640140433001,11.3894765981848,11.705850948134378,11.3894765981848,36,3
DR6_SBK0_SA2,2.4693125,2.4693125,11.74415955858159,11.74415955858159,11.744159558581588,11.744159558581588,29,2
DR6_SBK0_SI1069,3.462625,3.462625,14.439911916537309,14.674052606478597,14.967533658608168,14.674052606478597,50,3
DR6_SBK0_SI1699,1.3075,1.3075,11.47227533460803,11.47227533460803,11.47227533460803,11.47227533460803,15,2
DR6_SBK0_SI2329,1.8383125,1.8383125,11.42352021215109,11.42352021215109,11.42352021215109,11.42352021215109,21,2
DR6_SBK0_SX169,2.7628125,2.7628125,15.563850243185161,15.563850243185161,15.56385024318516,15.56385024318516,43,2
DR6_SBK0_SX259,3.0173125,3.0173125,11.599726577873522,11.599726577873522,11.599726577873522,11.599726577873522,35,2
DR6_SBK0_SX349,4.685,4.685,12.8068303094984,12.806830309498398,12.806830309498398,12.806830309498398,60,2
DR6_SBK0_SX439,3.4103125,3.4103125,12.60881517456245,12.608815174562451,12.608815174562451,12.608815174562451,43,2
DR6_SBK0_SX79,2.7225,2.7225,15.426997245179063,15.426997245179063,15.426997245179063,15.426997245179063,42,2
DR6_SDJ0_SA1,2.6745,2.6745,13.086558235184146,13.330476802589923,13.711347568378208,13.330476802589923,35,3
DR6_SDJ0_SA2,2.43375,2.43375,13.14843348741654,13.14843348741654,13.14843348741654,13.14843348741654,32,2
DR6_SDJ0_SI1115,4.071625,4.071625,12.280109292972707,13.338891204668611,13.872446852855356,13.338891204668611,50,4
DR6_SDJ0_SI1745,2.270875,2.270875,13.651125667418945,13.651125667418945,13.651125667418945,13.651125667418945,31,2
DR6_SDJ0_SI485,1.78875,1.78875,13.417190775681341,13.763440860215054,14.336917562724016,13.763440860215056,24,3
DR6_SDJ0_SX125,1.785,1.785,15.126050420168069,15.126050420168067,15.126050420168065,15.126050420168065,27,2
DR6_SDJ0_SX215,2.615,2.615,14.531548757170171,14.531548757170173,14.531548757170173,14.531548757170173,38,2
DR6_SDJ0_SX305,2.0875,2.0875,13.413173652694612,13.413173652694608,13.413173652694608,13.413173652694608,28,2
DR6_SDJ0_SX35,1.8999375,1.8999375,14.21099378269022,14.210993782690222,14.210993782690222,14.210993782690222,27,2
DR6_SDJ0_SX395,2.2965625,2.2965625,15.240168730439517,15.240168730439517,15.240168730439516,15.240168730439516,35,2
DR6_SDS0_SA1,3.4151875,3.4151875,10.248339220028182,10.431607771547789,11.027699644207662,10.431607771547787,35,4
DR6_SDS0_SA2,2.484125,2.484125,12.076686962210033,12.076686962210031,12.07668696221003,12.07668696221003,30,2
DR6_SDS0_SI1077,4.576625,4.576625,12.236091005926857,13.778679953250906,14.516823522175061,13.778679953250906,56,5
DR6_SDS0_SI1707,3.1151875,3.1151875,10.59326284533435,10.755097468070804,11.406921557044791,10.755097468070804,33,4
DR6_SDS0_SI2337,3.2176875,3.2176875,10.255812598333431,12.107037215381439,12.473917130999059,12.10703721538144,33,3
DR6_SDS0_SX177,1.6596875,1.6596875,13.858030502730182,14.53913318320098,15.171269408557546,14.539133183200981,23,3
DR6_SDS0_SX267,3.9200625,3.9200625,9.948820969053427,12.014556096809597,12.630687178697269,12.014556096809596,39,4
DR6_SDS0_SX357,4.1824375,4.1824375,9.56380101316517,11.48002654756139,12.054027874939461,11.48002654756139,40,4
DR6_SDS0_SX447,2.2671875,2.2671875,10.58580289455548,10.58580289455548,10.58580289455548,10.58580289455548,24,2
DR6_SDS0_SX87,2.489625,2.489625,12.853341366671687,13.84494740542441,14.277602011843923,13.84494740542441,32,3
DR6_SGF0_SA1,3.270875,3.270875,11.617686398899377,12.205649127737736,12.848051713408145,12.205649127737738,38,4
DR6_SGF0_SA2,2.5461875,2.5461875,12.175065661896463,12.434505753465867,12.835618842287346,12.434505753465865,31,3
DR6_SGF0_SI1557,2.4213125,2.4213125,11.97697529748845,11.97697529748845,11.97697529748845,11.97697529748845,29,2
DR6_SGF0_SI2187,3.3188125,3.3188125,13.559066684243234,13.72448104306056,14.029469510684127,13.72448104306056,45,3
DR6_SGF0_SI927,4.733625,4.733625,12.464020702949643,13.217956257526113,13.666022571340557,13.217956257526112,59,4
DR6_SGF0_SX117,2.29825,2.29825,12.183182856521267,13.977286908773245,14.476475726943717,13.977286908773243,28,3
DR6_SGF0_SX207,1.604375,1.604375,13.712504869497467,14.239482200647247,14.88673139158576,14.239482200647247,22,3
DR6_SGF0_SX27,1.73,1.73,13.872832369942197,13.872832369942197,13.872832369942197,13.872832369942197,24,2
DR6_SGF0_SX297,2.0003125,2.0003125,14.4977347289486,14.497734728948604,14.497734728948602,14.497734728948602,29,2
DR6_SGF0_SX387,2.6045,2.6045,13.82223075446343,14.073838786131406,14.464778752412832,14.073838786131406,36,3
DR6_SJK0_SA1,3.016125,3.016125,12.267396079406522,12.38934349036268,12.724190611723834,12.38934349036268,37,3
DR6_SJK0_SA2,2.429,2.429,12.762453684643887,12.762453684643887,12.762453684643887,12.762453684643887,31,2
DR6_SJK0_SI1596,4.546875,4.546875,12.756013745704468,13.404399763111902,13.63551010385521,13.404399763111902,58,3
DR6_SJK0_SI2226,1.8746875,1.8746875,12.26871145190865,12.553300358178406,13.099096025925295,12.553300358178406,23,3
DR6_SJK0_SI966,2.4741875,2.4741875,12.125192613736832,12.125192613736834,12.125192613736834,12.125192613736834,30,2
DR6_SJK0_SX156,3.045,3.045,14.44991789819376,14.44991789819376,14.449917898193762,14.449917898193762,44,2
DR6_SJK0_SX246,2.39,2.39,12.552301255230125,12.552301255230125,12.552301255230123,12.552301255230123,30,2
DR6_SJK0_SX336,3.9754375,3.9754375,13.331865989592341,13.594972425291777,13.851481338976528,13.594972425291777,53,3
DR6_SJK0_SX426,3.0905,3.0905,11.972172787574825,12.187840981615302,12.517242089226526,12.187840981615302,37,3
DR6_SJK0_SX66,2.2805625,2.2805625,14.908602592562143,14.908602592562143,14.908602592562143,14.908602592562143,34,2
DR6_SMR0_SA1,2.9725,2.9725,12.783851976450798,12.93892317514365,13.279421153436903,12.938923175143648,38,3
DR6_SMR0_SA2,2.43375,2.43375,11.915767847971239,11.915767847971237,11.915767847971237,11.915767847971237,29,2
DR6_SMR0_SI1150,4.11125,4.11125,14.837336576467012,14.837336576467012,14.83733657646701,14.83733657646701,61,2
DR6_SMR0_SI1405,2.0825,2.0825,14.405762304921968,14.405762304921971,14.405762304921971,14.405762304921971,30,2
DR6_SMR0_SI775,2.1325,2.1325,15.00586166471278,15.005861664712777,15.005861664712777,15.005861664712777,32,2
DR6_SMR0_SX145,2.05875,2.05875,17.48633879781421,17.48633879781421,17.48633879781421,17.48633879781421,36,2
DR6_SMR0_SX235,2.12,2.12,13.679245283018867,13.679245283018867,13.679245283018867,13.679245283018867,29,2
DR6_SMR0_SX325,1.9963125,1.9963125,12.022165868319714,12.022165868319714,12.022165868319714,12.022165868319714,24,2
DR6_SMR0_SX415,2.107625,2.107625,14.234031196251705,14.382884367602554,14.86231384652264,14.382884367602555,30,3
DR6_SMR0_SX55,2.4190625,2.4190625,16.121948068724972,16.121948068724972,16.121948068724972,16.121948068724972,39,2
DR6_SVS0_SA1,3.5635625,3.5635625,10.663486328638827,10.819467924192546,11.104190764302876,10.819467924192548,38,3
DR6_SVS0_SA2,2.989375,2.989375,10.370060631402886,10.50513607963571,10.844011437043314,10.50513607963571,31,3
DR6_SVS0_SI1568,2.292,2.292,11.780104712041886,11.780104712041883,11.780104712041883,11.780104712041883,27,2
DR6_SVS0_SI2198,4.899375,4.899375,11.021814006888635,12.232069541580545,12.458589347906111,12.232069541580543,54,3
DR6_SVS0_SI938,4.48625,4.48625,12.705488994148787,12.76042031033566,12.984287333324005,12.760420310335661,57,3
DR6_SVS0_SX128,2.690625,2.690625,9.663182346109176,9.796764241810518,10.173562866495537,9.796764241810516,26,3
DR6_SVS0_SX218,3.1966875,3.1966875,13.138600504428412,13.138600504428412,13.138600504428412,13.138600504428412,42,2
